StudioTestName	ParticipantName	[Gender]Value	RecordingName	RecordingDate	RecordingDuration	MediaName	RecordingTimestamp	LocalTimeStamp	StudioEvent	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	AOI[Rectangle]Hit	AOI[Rectangle 2]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	PupilLeft	PupilRight	ValidityLeft	ValidityRight	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		1749	16:19:08.468		5		Fixation	666					99	996	641	974	610	985	625	2.87	2.98	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		1765	16:19:08.485		5		Fixation	666					100	1024	609	949	618	986	613	3.01	3.09	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		1782	16:19:08.501		5		Fixation	666					101	995	564	948	556	971	560	3.04	3.13	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		1799	16:19:08.518		5		Fixation	666					102	1011	605	962	590	986	597	3.11	3.09	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		1815	16:19:08.535		5		Fixation	666					103	990	602	978	602	984	602	3.12	3.15	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		1832	16:19:08.551		5		Fixation	666					104	987	526	934	623	960	574	3.01	3.16	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		1849	16:19:08.568		5		Fixation	666					105	1013	625	971	573	992	599	3.03	3.14	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		1865	16:19:08.585		5		Fixation	666					106	1005	596	940	564	972	580	3.07	3.14	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		1882	16:19:08.601		5		Fixation	666					107	972	566	939	529	955	547	3.08	2.98	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		1899	16:19:08.618		5		Fixation	666					108	893	531	931	644	912	587	2.88	3.24	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		1916	16:19:08.635		5		Fixation	666					109	963	549	952	653	957	601	2.99	3.08	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		1932	16:19:08.651		5		Fixation	666					110	983	673	927	631	955	652	3.08	3.03	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		1949	16:19:08.668		5		Fixation	666					111	1019	620	863	550	941	585	3.23	3.07	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		1966	16:19:08.685		5		Fixation	666					112	1016	580	942	628	979	604	3.33	3.25	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		1982	16:19:08.701		5		Fixation	666					113	1021	637	994	704	1007	670	3.13	3.17	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		1999	16:19:08.718		5		Fixation	666					114	1028	613	1013	594	1020	603	3.16	3.06	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		2016	16:19:08.735		5		Fixation	666					115	1021	692	939	617	980	654	3.08	3.21	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		2032	16:19:08.751		5		Fixation	666					116	1012	606	967	587	989	596	3.41	3.28	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		2049	16:19:08.768		5		Fixation	666					117	966	576	923	649	944	612	3.21	3.19	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		2066	16:19:08.785		5		Fixation	666					118									4	4	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		2082	16:19:08.801		5		Fixation	666					119									4	4	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		2099	16:19:08.818		5		Fixation	666					120	1005	618	996	637	1000	627	3.29	3.18	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		2116	16:19:08.835		5		Fixation	666					121	1035	601	939	587	987	594	3.45	3.18	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781		2132	16:19:08.851		5		Fixation	666					122	1037	555	952	582	994	568	3.34	3.33	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2138	16:19:08.858	MovieStart	5		Fixation	666	980	598														
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2149	16:19:08.868		5		Fixation	666	980	598			123	1025	576	959	648	992	612	3.33	3.26	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2166	16:19:08.885		5		Fixation	666	980	598			124	1017	581	944	639	980	610	3.30	3.21	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2182	16:19:08.901		5		Fixation	666	980	598			125	996	622	990	586	993	604	3.23	3.30	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2199	16:19:08.918		5		Fixation	666	980	598			126	1055	577	941	576	998	576	3.37	3.23	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2215	16:19:08.935		6		Fixation	3281	1005	671			127	1018	660	988	669	1003	664	3.29	3.31	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2232	16:19:08.951		6		Fixation	3281	1005	671			128	1034	684	991	663	1012	673	3.36	3.28	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2249	16:19:08.968		6		Fixation	3281	1005	671			129	1024	629	980	716	1002	672	3.25	3.34	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2265	16:19:08.985		6		Fixation	3281	1005	671			130	1031	634	1000	668	1015	651	3.30	3.31	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2282	16:19:09.001		6		Fixation	3281	1005	671			131	1035	669	986	659	1010	664	3.32	3.26	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2299	16:19:09.018		6		Fixation	3281	1005	671			132	1033	627			1033	627	3.22		0	4	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2315	16:19:09.035		6		Fixation	3281	1005	671			133	1009	628	989	684	999	656	3.29	3.36	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2332	16:19:09.051		6		Fixation	3281	1005	671			134	1032	649	990	691	1011	670	3.40	3.33	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2349	16:19:09.068		6		Fixation	3281	1005	671			135	1033	661			1033	661	3.40		0	4	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2365	16:19:09.084		6		Fixation	3281	1005	671			136	1028	595	994	692	1011	643	3.27	3.35	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2382	16:19:09.101		6		Fixation	3281	1005	671			137	1036	659			1036	659	3.41		0	4	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2399	16:19:09.118		6		Fixation	3281	1005	671			138	1015	631	994	676	1004	653	3.44	3.40	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2415	16:19:09.134		6		Fixation	3281	1005	671			139	1014	655	978	665	996	660	3.38	3.36	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2432	16:19:09.151		6		Fixation	3281	1005	671			140	1027	644	985	664	1006	654	3.46	3.33	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2449	16:19:09.168		6		Fixation	3281	1005	671			141	1004	613	1004	688	1004	650	3.29	3.39	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2465	16:19:09.184		6		Fixation	3281	1005	671			142	1010	641	992	684	1001	662	3.37	3.35	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2482	16:19:09.201		6		Fixation	3281	1005	671			143	992	625	978	708	985	666	3.34	3.34	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2499	16:19:09.218		6		Fixation	3281	1005	671			144	1017	667	976	688	996	677	3.34	3.33	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2515	16:19:09.234		6		Fixation	3281	1005	671			145	1012	601	987	693	999	647	3.27	3.38	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2532	16:19:09.251		6		Fixation	3281	1005	671			146	1011	627	984	680	997	653	3.32	3.29	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2549	16:19:09.268		6		Fixation	3281	1005	671			147	995	609	973	675	984	642	3.30	3.32	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2565	16:19:09.284		6		Fixation	3281	1005	671			148	1029	691			1029	691	3.39		0	4	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2582	16:19:09.301		6		Fixation	3281	1005	671			149	1004	596	986	699	995	647	3.17	3.36	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2598	16:19:09.318		6		Fixation	3281	1005	671			150	1029	646	1010	681	1019	663	3.29	3.24	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2615	16:19:09.334		6		Fixation	3281	1005	671			151	1012	642	968	690	990	666	3.20	3.29	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2632	16:19:09.351		6		Fixation	3281	1005	671			152	1007	618	990	710	998	664	3.25	3.34	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2649	16:19:09.368		6		Fixation	3281	1005	671			153	997	633	983	678	990	655	3.21	3.16	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2665	16:19:09.384		6		Fixation	3281	1005	671			154			972	733	972	733		3.22	4	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2682	16:19:09.401		6		Fixation	3281	1005	671			155	1031	647	973	685	1002	666	3.26	3.24	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2699	16:19:09.418		6		Fixation	3281	1005	671			156	1026	640	998	696	1012	668	3.16	3.21	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2715	16:19:09.434		6		Fixation	3281	1005	671			157	1015	679	987	688	1001	683	3.17	3.19	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2732	16:19:09.451		6		Fixation	3281	1005	671			158	1003	615	986	712	994	663	3.07	3.20	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2749	16:19:09.468		6		Fixation	3281	1005	671			159	1024	642	1010	702	1017	672	3.14	3.17	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2765	16:19:09.484		6		Fixation	3281	1005	671			160	1011	662			1011	662	3.23		0	4	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2782	16:19:09.501		6		Fixation	3281	1005	671			161	1095	758	1047	850	1071	804	2.98	2.91	3	1	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2799	16:19:09.518		6		Fixation	3281	1005	671			162	1027	636	1013	732	1020	684	3.07	3.17	0	0	
Informative A	ANCAT122	F	ANCAT122	9/13/2012	311781	baby_xvid.avi	2815	16:19:09.534		6		Fixation	3281	1005	671			163	1019	644	1012	708	1015	676	3.11	3.13	0	0	
