StudioTestName	ParticipantName	[Gender]Value	RecordingName	RecordingDate	RecordingDuration	MediaName	RecordingTimestamp	LocalTimeStamp	StudioEvent	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	AOI[Rectangle]Hit	AOI[Rectangle 2]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	PupilLeft	PupilRight	ValidityLeft	ValidityRight	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		199	13:39:02.764				Unclassified	2399					1									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		216	13:39:02.781				Unclassified	2399					2									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		232	13:39:02.797				Unclassified	2399					3									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		249	13:39:02.814				Unclassified	2399					4									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		266	13:39:02.831				Unclassified	2399					5									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		284	13:39:02.848				Unclassified	2399					6									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		301	13:39:02.866				Unclassified	2399					7									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		316	13:39:02.880				Unclassified	2399					8									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		332	13:39:02.897				Unclassified	2399					9									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		349	13:39:02.914				Unclassified	2399					10									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		366	13:39:02.930				Unclassified	2399					11									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		382	13:39:02.947				Unclassified	2399					12									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		399	13:39:02.964				Unclassified	2399					13									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		416	13:39:02.981				Unclassified	2399					14									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		433	13:39:02.998				Unclassified	2399					15									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		451	13:39:03.016				Unclassified	2399					16									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		465	13:39:03.030				Unclassified	2399					17									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		482	13:39:03.047				Unclassified	2399					18									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		499	13:39:03.064				Unclassified	2399					19									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		515	13:39:03.080				Unclassified	2399					20									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		532	13:39:03.097				Unclassified	2399					21									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		549	13:39:03.114				Unclassified	2399					22									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		566	13:39:03.131				Unclassified	2399					23									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		583	13:39:03.148				Unclassified	2399					24									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		600	13:39:03.165				Unclassified	2399					25									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		617	13:39:03.182				Unclassified	2399					26									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		632	13:39:03.197				Unclassified	2399					27									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		649	13:39:03.214				Unclassified	2399					28									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		666	13:39:03.230				Unclassified	2399					29									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		682	13:39:03.247				Unclassified	2399					30									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		699	13:39:03.264				Unclassified	2399					31									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		715	13:39:03.280				Unclassified	2399					32									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		733	13:39:03.298				Unclassified	2399					33									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		750	13:39:03.315				Unclassified	2399					34									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		765	13:39:03.330				Unclassified	2399					35									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		782	13:39:03.347				Unclassified	2399					36									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		799	13:39:03.364				Unclassified	2399					37									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		815	13:39:03.380				Unclassified	2399					38									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		832	13:39:03.397				Unclassified	2399					39									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		849	13:39:03.414				Unclassified	2399					40									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		865	13:39:03.430				Unclassified	2399					41									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		882	13:39:03.447				Unclassified	2399					42									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		899	13:39:03.464				Unclassified	2399					43									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		915	13:39:03.480				Unclassified	2399					44									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		932	13:39:03.497				Unclassified	2399					45									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		949	13:39:03.514				Unclassified	2399					46									4	4	
Informative A	ANCAT93	M	ANCAT93	7/16/2012	334984		965	13:39:03.530				Unclassified	2399					47									4	4	
