StudioTestName	ParticipantName	[Gender]Value	RecordingName	RecordingDate	RecordingDuration	MediaName	RecordingTimestamp	LocalTimeStamp	StudioEvent	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	AOI[Rectangle]Hit	AOI[Rectangle 2]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	PupilLeft	PupilRight	ValidityLeft	ValidityRight	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		290	11:30:31.512				Unclassified	4680					1									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		307	11:30:31.529				Unclassified	4680					2									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		322	11:30:31.545				Unclassified	4680					3									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		339	11:30:31.561				Unclassified	4680					4									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		356	11:30:31.578				Unclassified	4680					5									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		372	11:30:31.595				Unclassified	4680					6									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		389	11:30:31.611				Unclassified	4680					7									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		406	11:30:31.628				Unclassified	4680					8									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		422	11:30:31.645				Unclassified	4680					9									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		439	11:30:31.661				Unclassified	4680					10									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		456	11:30:31.678				Unclassified	4680					11									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		472	11:30:31.695				Unclassified	4680					12									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		489	11:30:31.711				Unclassified	4680					13									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		506	11:30:31.728				Unclassified	4680					14									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		522	11:30:31.745				Unclassified	4680					15									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		539	11:30:31.761				Unclassified	4680					16									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		556	11:30:31.778				Unclassified	4680					17									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		572	11:30:31.795				Unclassified	4680					18									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		589	11:30:31.811				Unclassified	4680					19									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		606	11:30:31.828				Unclassified	4680					20									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		622	11:30:31.845				Unclassified	4680					21									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		639	11:30:31.861				Unclassified	4680					22									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		655	11:30:31.878				Unclassified	4680					23									4	4	
UnInformative A	ANCAT99	M	ANCAT99	7/21/2012	345223		672	11:30:31.895				Unclassified	4680					24									4	4	
